1.0,0.0,0.0,0.0,0.0,0.0,2.915003829373058e-13,5.079945549461086e-26,6.091976277462355e-09,5.330436164962387e-20,1.3736390848510781e-06,0.9999986202686473
1.0,0.0,0.0,0.0,0.0,0.0,0.004431387418509686,2.350098004900993e-06,0.0005335130083583918,0.32276826697392047,1.9495851248821123e-16,0.6722644825012063
1.0,0.0,0.0,0.0,0.0,0.0,3.8775418485433572e-25,0.9498906552256947,1.3760301687396854e-07,4.729221844460716e-09,0.05010880321103156,3.992310348010654e-07
1.0,0.0,0.0,0.0,0.0,0.0,3.997231591818038e-19,8.444434549114994e-17,0.8849110267789256,0.011250425209016068,1.6439494192730566e-06,0.10383690406263911
1.0,0.0,0.0,0.0,0.0,0.0,6.718416545746957e-06,0.33285507943808407,1.9949989524391833e-05,0.6671182521207804,1.7222276835745425e-14,3.5048019142993864e-11
1.0,0.0,0.0,0.0,0.0,0.0,0.0023890029752067195,1.3810010562792885e-13,2.0789550325341803e-08,0.005827396940452208,7.796362212147703e-15,0.9917835792946448
1.0,0.0,0.0,0.0,0.0,0.0,2.2949235873571726e-06,6.251747888710828e-23,0.0008439402780145785,0.9991537584509437,3.735229592249406e-12,6.34371907379646e-09
1.0,0.0,0.0,0.0,0.0,0.0,0.000564436915248764,0.0034629040855680402,3.676937636742833e-06,0.995968975284093,4.988339855646564e-32,6.777453417852311e-09
1.0,0.0,0.0,0.0,0.0,0.0,2.1638581735365684e-36,0.9993396229217228,1.7589904856356084e-15,5.149323829602705e-19,0.00015147087101923255,0.0005089062072562731
1.0,0.0,0.0,0.0,0.0,0.0,4.951354969377636e-28,2.3302789038535557e-05,0.01016852014409455,0.9898081769452449,3.652975096510849e-24,1.2162205163900523e-10
1.0,0.0,0.0,0.0,0.0,0.0,2.8883318418450277e-08,5.3757728675528744e-05,0.9778420590015566,6.060370205237297e-06,0.02209282471698557,5.269299258629867e-06
1.0,0.0,0.0,0.0,0.0,0.0,0.0031663604256654144,9.213958854199967e-14,0.13918711788954674,0.7847651771050432,1.1729623664685396e-12,0.07288134457847956
1.0,0.0,0.0,0.0,0.0,0.0,0.004810620379311804,0.0008850064648964505,0.00010588368009474917,0.992502660028214,0.0004638767892160077,0.0012319526582669597
1.0,0.0,0.0,0.0,0.0,0.0,0.00040658773832411195,1.70165345848152e-05,1.7849547227177285e-07,2.2298395138590006e-11,0.9995707152135327,5.501995787741093e-06
1.0,0.0,0.0,0.0,0.0,0.0,0.1319549709126581,0.8446533361478804,0.02257783402438636,5.313355014859729e-12,4.603835792618409e-05,0.0007678205518358626
1.0,0.0,0.0,0.0,0.0,0.0,0.00039778717405227604,0.2723615469302566,0.48721883078716943,0.0010856867149765003,0.23893614839354524,1.0141384558064803e-19
1.0,0.0,0.0,0.0,0.0,0.0,5.495109772210621e-09,0.36812454362074354,0.0015793391668525436,0.629909899574889,0.0003547222765307109,3.148986587464815e-05
1.0,0.0,0.0,0.0,0.0,0.0,0.09804071023563629,0.4764979682707103,0.11766974509921323,0.005254819184854909,0.000361577561746269,0.30217517964783913
1.0,0.0,0.0,0.0,0.0,0.0,8.755241020535815e-15,0.8889612023326133,0.0975154786599962,0.013475020781361613,4.829822601152326e-05,8.389215501293969e-15
1.0,0.0,0.0,0.0,0.0,0.0,2.6202477505650222e-05,0.0017382524468173733,0.23744000720880507,0.33264429328759226,0.28927749326237506,0.13887375131690455
1.0,0.0,0.0,0.0,0.0,0.0,2.745407993713323e-07,0.007023779696869427,0.9478998323828371,0.04423892458376029,0.0008371887951576241,5.760500868598702e-13
1.0,0.0,0.0,0.0,0.0,0.0,0.014737408971690754,0.8326679023707623,9.094330886279591e-05,0.0007741300959617631,0.151543082397814,0.00018653285490827993
1.0,0.0,0.0,0.0,0.0,0.0,0.00010910337562904846,0.1830357084048334,0.029505284639192414,0.5136888485960024,0.004526554804500609,0.26913450017984225
1.0,0.0,0.0,0.0,0.0,0.0,0.7319069672226773,0.10649899557283976,0.1072420927681627,0.0023324042028710404,0.008372488644174435,0.04364705158927474
1.0,0.0,0.0,0.0,0.0,0.0,0.6439495733340302,0.0018785038073029401,0.06289163104885793,0.000299545229083507,3.7790196505670123e-07,0.2909803686787603
1.0,0.0,0.0,0.0,0.0,0.0,0.11069330315644163,0.8644180966750815,1.6269912547572693e-09,0.003956664443075045,0.020677266468515205,0.00025466762989547365
1.0,0.0,0.0,0.0,0.0,0.0,0.234351833817215,1.6512040739298018e-08,0.00020311668710243562,9.57191578553923e-10,0.5259123503801656,0.23953268164628463
1.0,0.0,0.0,0.0,0.0,0.0,0.0006992500506183087,1.8133475490293377e-07,0.006781055603929015,0.982904554012073,0.000990698295832802,0.008624260702792179
1.0,0.0,0.0,0.0,0.0,0.0,0.020036584348458966,5.223358130642014e-13,0.6489494765325935,0.2248247367115696,0.10618381063795299,5.3917689026681945e-06
1.0,0.0,0.0,0.0,0.0,0.0,0.0014926301347092433,4.1002744374764593e-07,8.000013376132031e-08,0.04491283002151832,0.0012269130704135258,0.9523671367457814
1.0,0.0,0.0,0.0,0.0,0.0,0.00026972924808752786,0.00015350906180905204,0.03668451630662289,0.8894532231742043,4.082794273083005e-05,0.07339819426654536
1.0,0.0,0.0,0.0,0.0,0.0,0.0005600786207790258,0.2315616113020991,0.3669145106253077,4.1532375366485366e-05,0.400922266312649,7.637986173989394e-10
1.0,0.0,0.0,0.0,0.0,0.0,0.25253107793135304,5.548333147523011e-13,0.0038687339844335885,0.4710430286628561,0.003667582246953697,0.26888957717384865
1.0,0.0,0.0,0.0,0.0,0.0,0.2579970263844796,0.24020755486489487,0.00230527640484754,0.0002862853262349591,1.1244313230995315e-08,0.49920384577522997
1.0,0.0,0.0,0.0,0.0,0.0,0.15363928761769022,5.138562796586859e-05,0.09204785820342329,0.7403888298861974,0.013871288306213803,1.3503585095118747e-06
1.0,0.0,0.0,0.0,0.0,0.0,0.5696175141218237,0.34773671876115797,0.017875020255749503,0.005836506097541869,0.0588314007916752,0.00010283997205164502
1.0,0.0,0.0,0.0,0.0,0.0,0.10066678795352962,0.33907832861213066,0.007181121780877571,0.41508710940333027,0.0022295134334695947,0.1357571388166622
1.0,0.0,0.0,0.0,0.0,0.0,0.01538491331223321,0.8061960725053385,0.0034104121936448027,0.013402442453198118,0.0029991587950658452,0.1586070007405195
1.0,0.0,0.0,0.0,0.0,0.0,0.33286355688995967,4.142404593844023e-06,0.27277658886499856,0.024962293018847552,0.21930819653847203,0.1500852222831282
1.0,0.0,0.0,0.0,0.0,0.0,0.139778416136656,0.12439337099561394,0.006644653238076963,0.6698113165102061,0.013135180530329171,0.046237062589117826
1.0,0.0,0.0,0.0,0.0,0.0,0.29524349704626757,0.5455843246300117,0.08844755532207313,0.05139974892640365,0.00011404929057255754,0.019210824784671413
1.0,0.0,0.0,0.0,0.0,0.0,0.9446830755666357,0.0420449231407257,1.831712734456097e-07,0.00185026294391667,0.01141355578899868,7.99938844980444e-06
